currentX,currentY,dx,dy,dt,d,targetX,targetY
988,444,9,12,17,1175.8354476711443,1044,570
992,450,4,6,17,1183.0874861987172,1044,570
996,455,4,5,16,1183.5645314050266,1044,570
996,459,0,4,17,1187.5571565192135,1044,570
996,459,0,0,17,1189.468788997845,1044,570
997,461,1,2,156,1187.6333609325734,1044,570
1001,466,4,5,11,1183.5645314050266,1044,570
1006,475,5,9,16,1180.7802505123466,1044,570
1011,482,5,7,16,1181.7317800584024,1044,570
1016,491,5,9,17,1180.7802505123466,1044,570
1022,501,6,10,17,1179.425283771719,1044,570
1026,508,4,7,16,1182.611094147184,1044,570
1030,515,4,7,17,1182.611094147184,1044,570
1032,520,2,5,17,1185.322319033941,1044,570
1034,523,2,3,16,1186.2769491143288,1044,570
1036,527,2,4,17,1185.7993084835225,1044,570
1037,530,1,3,17,1187.155423691439,1044,570
1037,533,0,3,16,1188.0340904199677,1044,570
1038,535,1,2,17,1187.6333609325734,1044,570
1039,537,1,2,17,1187.6333609325734,1044,570
1040,539,1,2,16,1187.6333609325734,1044,570
1040,543,0,4,17,1187.5571565192135,1044,570
1041,548,1,5,17,1186.2015005891706,1044,570
1042,554,1,6,17,1185.7255162979332,1044,570
1043,559,1,5,16,1186.2015005891706,1044,570
1043,563,0,4,17,1187.5571565192135,1044,570
1043,566,0,3,17,1188.0340904199677,1044,570
1044,567,1,1,16,1188.1119475874316,1044,570
1044,567,0,0,17,1189.468788997845,1044,570
1044,568,0,1,17,1188.9899074424475,1044,570
1044,568,0,0,16,1189.468788997845,1044,570
1044,569,0,1,17,1188.9899074424475,1044,570
1044,570,0,1,17,1188.9899074424475,1044,570
1044,570,0,0,16,1189.468788997845,1044,570
1044,570,0,0,308,957.5144907519676,897,335
1039,570,-5,0,9,962.2000831427941,897,335
1020,567,-19,-3,16,976.3708311906905,897,335
977,549,-43,-18,17,1004.0961109375935,897,335
935,521,-42,-28,17,1006.7224046379418,897,335
910,492,-25,-29,16,991.2517339202993,897,335
892,469,-18,-23,17,982.5421110568238,897,335
878,444,-14,-25,17,979.5514279505696,897,335
875,434,-3,-10,16,963.8594295850406,897,335
874,424,-1,-10,17,961.9922037106122,897,335
874,419,0,-5,17,959.2752472570112,897,335
876,415,2,-4,17,957.0506778640304,897,335
876,414,0,-1,16,957.8648130085999,897,335
878,411,2,-3,17,956.6969217050926,897,335
878,409,0,-2,16,958.2160507943915,897,335
878,404,0,-5,17,959.2752472570112,897,335
878,396,0,-8,17,960.342647183806,897,335
879,387,1,-9,16,959.7666383032908,897,335
880,380,1,-7,18,959.051614877948,897,335
881,374,1,-6,16,958.6954678102948,897,335
882,370,1,-4,16,957.9859080383177,897,335
882,367,0,-3,17,958.5682031029404,897,335
884,363,2,-4,17,957.0506778640304,897,335
888,358,4,-5,16,955.5359752515863,897,335
890,354,2,-4,17,957.0506778640304,897,335
893,349,3,-5,17,956.4705954706606,897,335
895,345,2,-4,16,957.0506778640304,897,335
896,342,1,-3,17,957.6324973600259,897,335
897,341,1,-1,17,956.9284194755635,897,335
897,341,0,0,16,957.5144907519676,897,335
897,340,0,-1,18,957.8648130085999,897,335
897,339,0,-1,16,957.8648130085999,897,335
897,339,0,0,16,957.5144907519676,897,335
897,338,0,-1,17,957.8648130085999,897,335
897,338,0,0,17,957.5144907519676,897,335
897,337,0,-1,16,957.8648130085999,897,335
897,336,0,-1,17,957.8648130085999,897,335
897,335,0,-1,17,957.8648130085999,897,335
897,335,0,0,16,957.5144907519676,897,335
899,335,2,0,359,1275.1270524932015,1172,507
902,337,3,2,9,1273.4150933611554,1172,507
911,343,9,6,16,1266.3214441839007,1172,507
924,351,13,8,16,1261.856568711357,1172,507
946,366,22,15,17,1250.8253275337847,1172,507
967,380,21,14,17,1252.138171289415,1172,507
990,396,23,16,16,1249.5127050174399,1172,507
1006,408,16,12,17,1257.5217691952691,1172,507
1024,422,18,14,17,1254.8964100673809,1172,507
1035,436,11,14,16,1261.3365926666838,1172,507
1040,443,5,7,17,1269.6019061107304,1172,507
1043,449,3,6,17,1271.8341086792727,1172,507
1044,453,1,4,16,1274.4606702444764,1172,507
1045,455,1,2,17,1275.2513477742339,1172,507
1046,455,1,0,164,1276.0446700644927,1172,507
1050,455,4,0,7,1273.29218956216,1172,507
1056,455,6,0,12,1271.4578247035959,1172,507
1065,455,9,0,17,1268.7072160274017,1172,507
1075,456,10,1,17,1267.3910209560427,1172,507
1084,459,9,3,16,1267.511341172141,1172,507
1097,464,13,5,17,1263.0459215721335,1172,507
1108,468,11,4,17,1265.2786254418431,1172,507
1114,472,6,4,16,1269.8681033871194,1172,507
1120,475,6,3,17,1270.2645393775267,1172,507
1125,478,5,3,17,1271.1825203329379,1172,507
1130,481,5,3,16,1271.1825203329379,1172,507
1133,483,3,2,17,1273.4150933611554,1172,507
1136,484,3,1,17,1273.8119955472237,1172,507
1138,486,2,2,16,1274.3331589502018,1172,507
1141,487,3,1,17,1273.8119955472237,1172,507
1143,489,2,2,17,1274.3331589502018,1172,507
1146,491,3,2,16,1273.4150933611554,1172,507
1149,492,3,1,18,1273.8119955472237,1172,507
1152,494,3,2,16,1273.4150933611554,1172,507
1157,496,5,2,16,1271.5793329556752,1172,507
1160,498,3,2,17,1273.4150933611554,1172,507
1163,499,3,1,17,1273.8119955472237,1172,507
1164,500,1,1,16,1275.6476786323094,1172,507
1166,501,2,1,18,1274.7297752857269,1172,507
1167,502,1,1,16,1275.6476786323094,1172,507
1168,503,1,1,17,1275.6476786323094,1172,507
1168,504,0,1,16,1276.5657053203333,1172,507
1169,504,1,0,17,1276.0446700644927,1172,507
1170,505,1,1,16,1275.6476786323094,1172,507
1170,506,0,1,17,1276.5657053203333,1172,507
1171,506,1,0,17,1276.0446700644927,1172,507
1171,507,0,1,17,1276.5657053203333,1172,507
1171,507,0,0,16,1276.962411349684,1172,507
1172,507,1,0,17,1276.0446700644927,1172,507
1171,507,-1,0,352,1486.8927331855516,1274,765
1170,507,-1,0,15,1486.8927331855516,1274,765
1169,507,-1,0,15,1486.8927331855516,1274,765
1167,507,-2,0,18,1487.7503150730636,1274,765
1166,506,-1,-1,16,1487.4074761140607,1274,765
1165,505,-1,-1,17,1487.4074761140607,1274,765
1165,505,0,0,17,1486.0353293243065,1274,765
1165,505,0,0,16,1486.0353293243065,1274,765
1165,505,0,0,30,1486.0353293243065,1274,765
1165,507,0,2,9,1485.0067339914658,1274,765
1167,509,2,2,10,1483.2912728119181,1274,765
1169,517,2,8,18,1480.2138359034482,1274,765
1172,525,3,8,17,1479.3545890015687,1274,765
1173,536,1,11,16,1479.542158912682,1274,765
1175,543,2,7,17,1480.7254978556964,1274,765
1175,548,0,5,17,1483.4675594700411,1274,765
1175,551,0,3,16,1484.493179506056,1274,765
1176,551,1,0,172,1485.1781037976557,1274,765
1179,555,3,4,12,1481.4054137878666,1274,765
1189,568,10,13,16,1470.782104868019,1274,765
1200,586,11,18,17,1467.3711187017414,1274,765
1211,605,11,19,17,1466.8622975589767,1274,765
1225,632,14,27,16,1460.220531289709,1274,765
1238,657,13,25,17,1462.0947301731171,1274,765
1256,694,18,37,17,1451.7300024453582,1274,765
1259,702,3,8,16,1479.3545890015687,1274,765
1265,714,6,12,17,1474.7315009858573,1274,765
1268,719,3,5,17,1480.8919609478608,1274,765
1269,722,1,3,16,1483.6350629450626,1274,765
1269,725,0,3,17,1484.493179506056,1274,765
1270,726,1,1,17,1484.6632614838961,1274,765
1270,726,0,0,17,1486.0353293243065,1274,765
1270,727,0,1,16,1485.5207841023296,1274,765
1270,727,0,0,21,1486.0353293243065,1274,765
1270,728,0,1,46,1485.5207841023296,1274,765
1271,728,1,0,16,1485.1781037976557,1274,765
1271,729,0,1,18,1485.5207841023296,1274,765
1271,730,0,1,16,1485.5207841023296,1274,765
1271,730,0,0,16,1486.0353293243065,1274,765
1272,732,1,2,17,1484.1489143613587,1274,765
1272,734,0,2,17,1485.0067339914658,1274,765
1273,736,1,2,16,1484.1489143613587,1274,765
1273,738,0,2,17,1485.0067339914658,1274,765
1274,740,1,2,17,1484.1489143613587,1274,765
1274,741,0,1,16,1485.5207841023296,1274,765
1274,742,0,1,17,1485.5207841023296,1274,765
1275,743,1,1,17,1484.6632614838961,1274,765
1275,744,0,1,16,1485.5207841023296,1274,765
1275,746,0,2,18,1485.0067339914658,1274,765
1275,746,0,0,16,1486.0353293243065,1274,765
1275,747,0,1,16,1485.5207841023296,1274,765
1275,748,0,1,17,1485.5207841023296,1274,765
1275,748,0,0,16,1486.0353293243065,1274,765
1275,749,0,1,17,1485.5207841023296,1274,765
1275,749,0,0,17,1486.0353293243065,1274,765
1275,750,0,1,17,1485.5207841023296,1274,765
1275,750,0,0,16,1486.0353293243065,1274,765
1275,751,0,1,17,1485.5207841023296,1274,765
1275,752,0,1,17,1485.5207841023296,1274,765
1275,752,0,0,16,1486.0353293243065,1274,765
1275,753,0,1,18,1485.5207841023296,1274,765
1275,753,0,0,16,1486.0353293243065,1274,765
1275,753,0,0,16,1486.0353293243065,1274,765
1275,754,0,1,17,1485.5207841023296,1274,765
1275,754,0,0,17,1486.0353293243065,1274,765
1275,754,0,0,17,1486.0353293243065,1274,765
1275,755,0,1,16,1485.5207841023296,1274,765
1275,755,0,0,17,1486.0353293243065,1274,765
1275,755,0,0,18,1486.0353293243065,1274,765
1275,756,0,1,519,1485.5207841023296,1274,765
1275,756,0,0,13,1486.0353293243065,1274,765
1275,757,0,1,17,1485.5207841023296,1274,765
1275,758,0,1,16,1485.5207841023296,1274,765
1275,759,0,1,18,1485.5207841023296,1274,765
1275,760,0,1,16,1485.5207841023296,1274,765
1275,760,0,0,16,1486.0353293243065,1274,765
1275,761,0,1,17,1485.5207841023296,1274,765
1275,761,0,0,17,1486.0353293243065,1274,765
1275,762,0,1,16,1485.5207841023296,1274,765
1275,762,0,0,17,1486.0353293243065,1274,765
1275,762,0,0,17,1486.0353293243065,1274,765
1275,762,0,0,17,1486.0353293243065,1274,765
1275,763,0,1,20,1485.5207841023296,1274,765
1275,763,0,0,16,1486.0353293243065,1274,765
1275,763,0,0,14,1486.0353293243065,1274,765
1275,763,0,0,16,1486.0353293243065,1274,765
1275,763,0,0,17,1486.0353293243065,1274,765
1274,764,-1,1,16,1486.3784847743188,1274,765
1274,764,0,0,17,1486.0353293243065,1274,765
1274,765,0,1,17,1485.5207841023296,1274,765
1273,765,-1,0,346,466.16949707161234,464,33
1268,765,-5,0,8,470.1595473879053,464,33
1260,765,-8,0,12,473.1521953874884,464,33
1223,756,-37,-9,18,502.7573967630909,464,33
1165,737,-58,-19,16,524.5836444267015,464,33
1083,704,-82,-33,16,549.9745448654874,464,33
988,656,-95,-48,17,564.8380298811333,464,33
903,602,-85,-54,16,555.850699378889,464,33
833,547,-70,-55,18,541.2023651093923,464,33
780,491,-53,-56,16,524.6046130182235,464,33
754,455,-26,-36,17,494.8343157057724,464,33
730,413,-24,-42,16,493.7296831263034,464,33
715,379,-15,-34,17,483.663105890867,464,33
711,367,-4,-12,17,470.15848391792315,464,33
708,358,-3,-9,16,468.88484727062786,464,33
706,353,-2,-5,17,467.54678910243837,464,33
706,351,0,-2,17,465.31817071762845,464,33
705,349,-1,-2,16,466.31534394656154,464,33
705,349,0,0,17,465.1720111958586,464,33
705,349,0,0,17,465.1720111958586,464,33
705,348,0,-1,199,465.2440219927603,464,33
701,345,-4,-3,7,469.38257317459073,464,33
696,341,-5,-4,10,470.45722441046644,464,33
674,317,-22,-24,17,489.33117619869677,464,33
630,272,-44,-45,17,513.9533052719868,464,33
602,238,-28,-34,16,496.54103556503765,464,33
567,192,-35,-46,17,505.21480580046347,464,33
538,152,-29,-40,17,498.3753605466466,464,33
523,132,-15,-20,15,481.9232304008596,464,33
509,111,-14,-21,18,481.04053883222775,464,33
502,101,-7,-10,17,472.95877198758035,464,33
497,93,-5,-8,16,470.7886999493509,464,33
492,85,-5,-8,18,470.7886999493509,464,33
488,79,-4,-6,16,469.6221885728995,464,33
486,73,-2,-6,16,467.62912655222834,464,33
484,69,-2,-4,17,467.4665763453041,464,33
482,63,-2,-6,17,467.62912655222834,464,33
480,59,-2,-4,16,467.4665763453041,464,33
478,55,-2,-4,17,467.4665763453041,464,33
477,52,-1,-3,17,466.39146647424843,464,33
475,49,-2,-3,16,467.38848937473847,464,33
473,46,-2,-3,17,467.38848937473847,464,33
472,44,-1,-2,17,466.31534394656154,464,33
470,42,-2,-2,16,467.31252925638535,464,33
469,41,-1,-1,17,466.24135380723146,464,33
469,40,0,-1,17,465.2440219927603,464,33
468,39,-1,-1,16,466.24135380723146,464,33
467,37,-1,-2,17,466.31534394656154,464,33
467,36,0,-1,17,465.2440219927603,464,33
466,35,-1,-1,16,466.24135380723146,464,33
465,34,-1,-1,18,466.24135380723146,464,33
465,33,0,-1,16,465.2440219927603,464,33
465,33,0,0,17,465.1720111958586,464,33
464,33,-1,0,16,466.16949707161234,464,33
466,33,2,0,290,1436.935976305138,1219,764
467,35,1,2,10,1436.7212673305842,1219,764
474,40,7,5,17,1430.0437056258106,1219,764
487,51,13,11,16,1421.775298702295,1219,764
508,73,21,22,17,1409.1728070041659,1219,764
547,117,39,44,17,1382.316895650198,1219,764
584,160,37,43,16,1384.5450516324847,1219,764
615,196,31,36,17,1393.3154703799137,1219,764
672,262,57,66,17,1355.5249905479427,1219,764
701,295,29,33,16,1396.5890591007792,1219,764
751,352,50,57,17,1366.1661685168463,1219,764
779,382,28,30,17,1399.012866273931,1219,764
803,409,24,27,16,1403.992165220305,1219,764
817,427,14,18,17,1417.230044840992,1219,764
831,447,14,20,17,1416.1783079824377,1219,764
838,464,7,17,16,1423.7109959538839,1219,764
840,477,2,13,17,1430.0664320233518,1219,764
841,477,1,0,175,1437.7830156181426,1219,764
847,477,6,0,8,1433.5497898573317,1219,764
864,483,17,6,17,1421.0446861376317,1219,764
885,491,21,8,17,1416.5945079662,1219,764
913,503,28,12,16,1408.5400242804603,1219,764
969,532,56,29,17,1375.7885011875917,1219,764
1008,556,39,24,17,1392.838827718412,1219,764
1057,589,49,33,16,1379.5872571171424,1219,764
1097,615,40,26,17,1390.9295453041466,1219,764
1118,630,21,15,17,1412.8711901656145,1219,764
1140,647,22,17,16,1410.9635005909968,1219,764
1156,659,16,12,17,1418.7011665604564,1219,764
1168,670,12,11,17,1422.6236325887462,1219,764
1178,679,10,9,16,1425.379247779341,1219,764
1187,688,9,9,17,1426.2275414533265,1219,764
1192,696,5,8,17,1430.1510409743441,1219,764
1198,704,6,8,16,1429.3022773367431,1219,764
1200,709,2,5,17,1434.283793396551,1219,764
1202,713,2,4,17,1434.8132282635256,1219,764
1205,716,3,3,16,1434.4953816586515,1219,764
1208,719,3,3,17,1434.4953816586515,1219,764
1211,721,3,2,17,1435.0261321662404,1219,764
1214,723,3,2,16,1435.0261321662404,1219,764
1215,725,1,2,17,1436.7212673305842,1219,764
1216,726,1,1,17,1437.2518916320828,1219,764
1218,728,2,2,16,1435.8736016794794,1219,764
1218,730,0,2,17,1437.5691287725958,1219,764
1219,733,1,3,17,1436.191143267497,1219,764
1219,734,0,1,16,1438.0994402335327,1219,764
1219,736,0,2,17,1437.5691287725958,1219,764
1219,737,0,1,17,1438.0994402335327,1219,764
1219,740,0,3,17,1437.0393174857813,1219,764
1219,742,0,2,16,1437.5691287725958,1219,764
1219,745,0,3,17,1437.0393174857813,1219,764
1219,747,0,2,16,1437.5691287725958,1219,764
1219,749,0,2,17,1437.5691287725958,1219,764
1219,750,0,1,17,1438.0994402335327,1219,764
1219,751,0,1,17,1438.0994402335327,1219,764
1219,752,0,1,16,1438.0994402335327,1219,764
1219,754,0,2,17,1437.5691287725958,1219,764
1219,755,0,1,16,1438.0994402335327,1219,764
1219,756,0,1,17,1438.0994402335327,1219,764
1219,757,0,1,18,1438.0994402335327,1219,764
1219,758,0,1,15,1438.0994402335327,1219,764
1219,759,0,1,17,1438.0994402335327,1219,764
1219,759,0,0,17,1438.6302513154658,1219,764
1219,760,0,1,16,1438.0994402335327,1219,764
1219,760,0,0,251,1438.6302513154658,1219,764
1219,761,0,1,16,1438.0994402335327,1219,764
1219,762,0,1,17,1438.0994402335327,1219,764
1219,763,0,1,16,1438.0994402335327,1219,764
1219,763,0,0,17,1438.6302513154658,1219,764
1219,763,0,0,23,1438.6302513154658,1219,764
1219,764,0,1,50,1438.0994402335327,1219,764
1219,764,0,0,347,716.9337486825405,645,313
1218,764,-1,0,13,717.833546165126,645,313
1216,764,-2,0,18,718.7336085087437,645,313
1214,764,-2,0,16,718.7336085087437,645,313
1204,764,-10,0,16,725.943523974145,645,313
1189,764,-15,0,17,730.4580754567643,645,313
1153,751,-36,-13,18,755.0079469780434,645,313
1105,726,-48,-25,15,771.0337217009384,645,313
1042,680,-63,-46,17,793.8167294785364,645,313
935,593,-107,-87,17,851.7652258691945,645,313
878,540,-57,-53,16,791.6817542421954,645,313
829,495,-49,-45,17,780.8969202141855,645,313
785,451,-44,-44,17,775.9961340109885,645,313
766,431,-19,-20,16,742.822320612406,645,313
754,419,-12,-12,17,732.9897680049838,645,313
743,408,-11,-11,17,731.6501896398305,645,313
738,402,-5,-6,16,724.058699277897,645,313
734,398,-4,-4,17,722.2811087104521,645,313
732,395,-2,-3,17,720.0451374740336,645,313
729,391,-3,-4,16,721.382700097528,645,313
725,384,-4,-7,17,723.6027915921828,645,313
722,378,-3,-6,17,722.2638022218752,645,313
718,372,-4,-6,16,723.1611162113185,645,313
713,365,-5,-7,17,724.4998274671982,645,313
706,357,-7,-8,17,726.7358529754811,645,313
699,351,-7,-6,16,725.8546686493103,645,313
692,345,-7,-6,17,725.8546686493103,645,313
686,340,-6,-5,17,724.5170805439993,645,313
680,335,-6,-5,16,724.5170805439993,645,313
675,332,-5,-3,17,722.7420009934389,645,313
669,328,-6,-4,17,724.0787250016396,645,313
664,325,-5,-3,16,722.7420009934389,645,313
660,323,-4,-2,18,721.4055724763983,645,313
656,321,-4,-2,16,721.4055724763983,645,313
652,318,-4,-3,16,721.8427806662611,645,313
649,315,-3,-3,17,720.9438258283374,645,313
647,314,-2,-1,17,719.169660094195,645,313
646,313,-1,-1,17,718.2701441658285,645,313
645,313,-1,0,16,717.833546165126,645,313
645,313,0,0,17,716.9337486825405,645,313
645,313,0,0,17,716.9337486825405,645,313
646,313,1,0,316,1061.6562532194685,918,535
658,313,12,0,17,1052.1696631247262,918,535
672,316,14,3,16,1048.9232574406958,918,535
693,322,21,6,17,1041.369290885803,918,535
726,335,33,13,17,1027.4770070420068,918,535
758,354,32,19,16,1025.3058080397282,918,535
799,386,41,32,17,1011.0084074823512,918,535
834,420,35,34,17,1015.2290381977851,918,535
854,446,20,26,16,1032.2233285486236,918,535
884,486,30,40,17,1016.6459560732045,918,535
895,502,11,16,18,1044.9928229418613,918,535
901,510,6,8,15,1053.3152424606794,918,535
904,516,3,6,17,1056.9134307028178,918,535
905,518,1,2,17,1060.6498008296612,918,535
905,518,0,0,241,1062.5201174566062,918,535
908,523,3,5,26,1057.41429912783,918,535
911,526,3,3,16,1058.4181593302337,918,535
914,529,3,3,17,1058.4181593302337,918,535
915,531,1,2,16,1060.6498008296612,918,535
916,532,1,1,17,1061.1526751603653,918,535
917,533,1,1,16,1061.1526751603653,918,535
918,534,1,1,17,1061.1526751603653,918,535
918,534,0,0,15,1062.5201174566062,918,535
918,535,0,1,2,1062.0169490172932,918,535
918,534,0,-1,351,1276.3643680391583,1275,58
914,526,-4,-8,16,1280.7017607546263,1275,58
913,512,-1,-14,16,1278.0297336134242,1275,58
913,482,0,-30,18,1278.0332546534148,1275,58
933,451,20,-31,16,1258.1518191378973,1275,58
1004,389,71,-62,16,1209.9652887583181,1275,58
1066,348,62,-41,17,1217.0332780988365,1275,58
1104,325,38,-23,17,1239.6491439112924,1275,58
1189,271,85,-54,16,1195.2589677555236,1275,58
1218,246,29,-25,17,1248.761386334475,1275,58
1284,176,66,-70,17,1215.7569658447367,1275,58
1313,122,29,-54,17,1251.023580912846,1275,58
1327,64,14,-58,16,1266.3242080920668,1275,58
1332,37,5,-27,17,1272.84130982617,1275,58
1335,21,3,-16,16,1274.1506975236484,1275,58
1337,10,2,-11,17,1274.868620682147,1275,58
1338,6,1,-4,17,1275.5077420384403,1275,58
1339,5,1,-1,16,1275.365437825567,1275,58
1340,4,1,-1,17,1275.365437825567,1275,58
1340,4,0,0,17,1276.3185339091492,1275,58
1340,4,0,0,16,1276.3185339091492,1275,58
1340,5,0,1,30,1276.2734816644902,1275,58
1340,6,0,1,7,1276.2734816644902,1275,58
1338,8,-2,2,13,1278.227288082992,1275,58
1331,14,-7,6,17,1283.0541687707498,1275,58
1322,22,-9,8,17,1284.9731514704888,1275,58
1311,31,-11,9,16,1286.9331761983603,1275,58
1300,41,-11,10,17,1286.8954891520912,1275,58
1286,51,-14,10,17,1289.8934064487655,1275,58
1280,56,-6,5,16,1282.0959402478427,1275,58
1276,59,-4,3,17,1280.1820183083341,1275,58
1274,60,-2,1,17,1278.2714891602643,1275,58
1274,61,0,1,16,1276.2734816644902,1275,58
1273,61,-1,0,17,1277.317501641624,1275,58
1273,61,0,0,17,1276.3185339091492,1275,58
1273,62,0,1,16,1276.2734816644902,1275,58
1273,62,0,0,18,1276.3185339091492,1275,58
1273,62,0,0,16,1276.3185339091492,1275,58
1274,62,1,0,49,1275.3195677946762,1275,58
1274,62,0,0,17,1276.3185339091492,1275,58
1274,62,0,0,19,1276.3185339091492,1275,58
